col_0,col_1,col_22,label
0.451613,0.353814,0.999928,1.0
0.462366,0.371822,0.999928,1.0
0.462366,0.329449,0.999928,1.0
0.462366,0.388771,0.999928,1.0
0.462366,0.387712,0.999928,1.0
0.451613,0.433263,0.999928,1.0
0.44086,0.424788,0.999928,1.0
0.44086,0.542373,0.999928,1.0
0.451613,0.39089,0.999928,1.0
0.483871,0.462924,0.999928,1.0
0.494624,0.630297,0.999928,1.0
0.516129,0.551907,0.999928,1.0
0.569892,0.514831,0.999928,1.0
0.591398,0.568856,0.999928,1.0
0.494624,0.480932,0.999928,1.0
0.419355,0.420551,0.999928,1.0
0.397849,0.3125,0.999928,1.0
0.473118,0.447034,0.999928,1.0
0.451613,0.341102,0.999928,1.0
0.408602,0.42161,0.999928,1.0
0.387097,0.317797,0.999928,1.0
0.376344,0.230932,0.999928,1.0
0.354839,0.324153,0.999928,0.0
0.344086,0.222458,0.999928,0.0
0.344086,0.34322,0.999928,0.0
0.333333,0.221398,0.999928,0.0
0.333333,0.210805,0.999928,0.0
0.322581,0.277542,0.999928,0.0
0.333333,0.324153,0.999928,0.0
0.311828,0.283898,0.999928,0.0
0.311828,0.179025,0.999928,0.0
0.301075,0.260593,0.999928,0.0
0.311828,0.306144,0.999928,0.0
0.301075,0.264831,0.999928,0.0
0.290323,0.272246,0.999928,0.0
0.301075,0.297669,0.999928,0.0
0.290323,0.233051,0.999928,0.0
0.290323,0.211864,0.999928,0.0
0.27957,0.211864,0.999928,0.0
0.27957,0.25,0.999928,0.0
0.27957,0.242585,0.999928,0.0
0.290323,0.229873,0.999928,0.0
0.290323,0.274364,0.999928,0.0
0.27957,0.256356,0.999928,0.0
0.27957,0.257415,0.999928,0.0
0.27957,0.192797,0.999928,0.0
0.27957,0.188559,0.999928,0.0
0.290323,0.266949,0.999928,0.0
0.290323,0.283898,0.999928,0.0
0.290323,0.206568,0.999928,0.0
0.27957,0.204449,0.976818,0.0
0.27957,0.192797,0.999928,0.0
0.27957,0.154661,0.964186,0.0
0.268817,0.153602,0.962894,0.0
0.27957,0.229873,0.951984,0.0
0.27957,0.206568,0.946315,0.0
0.268817,0.21822,0.949185,0.0
0.27957,0.244703,0.924855,0.0
0.268817,0.293432,0.922056,0.0
0.27957,0.238347,0.907199,0.0
0.27957,0.235169,0.892701,0.0
0.27957,0.274364,0.892557,0.0
0.268817,0.191737,0.887605,0.0
0.268817,0.186441,0.884088,0.0
0.268817,0.271186,0.874542,0.0
0.27957,0.371822,0.860619,0.0
0.27957,0.191737,0.850499,0.0
0.27957,0.163136,0.838226,0.0
0.27957,0.284958,0.834637,0.0
0.27957,0.264831,0.999928,0.0
0.268817,0.210805,0.999928,0.0
0.268817,0.226695,0.999928,0.0
0.268817,0.235169,0.999928,0.0
0.268817,0.376059,0.999928,0.0
0.268817,0.341102,0.999928,0.0
0.258065,0.279661,0.999928,0.0
0.258065,0.269068,0.999928,0.0
0.258065,0.271186,0.999928,0.0
0.258065,0.277542,0.999928,0.0
0.258065,0.263771,0.999928,0.0
0.258065,0.1875,0.999928,0.0
0.258065,0.242585,0.999928,0.0
0.258065,0.211864,0.999928,0.0
0.258065,0.293432,0.999928,0.0
0.247312,0.216102,0.999928,0.0
0.247312,0.168432,0.999928,0.0
0.247312,0.21822,0.999928,0.0
0.236559,0.176907,0.999928,0.0
0.247312,0.136653,0.999928,0.0
0.236559,0.164195,0.999928,0.0
0.236559,0.248941,0.999928,0.0
0.236559,0.224576,0.999928,0.0
0.225806,0.202331,0.999928,0.0
0.225806,0.276483,0.999928,0.0
0.236559,0.335805,0.999928,0.0
0.236559,0.314619,0.999928,0.0
0.225806,0.274364,0.999928,0.0
0.225806,0.193856,0.999928,0.0
0.215054,0.148305,0.999928,0.0
0.215054,0.161017,0.999928,0.0
0.215054,0.202331,0.999928,0.0
0.204301,0.189619,0.999928,0.0
0.215054,0.188559,0.999928,0.0
0.204301,0.188559,0.999928,0.0
0.204301,0.151483,0.999928,0.0
0.204301,0.135593,0.999928,0.0
0.204301,0.1875,0.999928,0.0
0.204301,0.204449,0.999928,0.0
0.193548,0.123941,0.999928,0.0
0.193548,0.138771,0.999928,0.0
0.193548,0.210805,0.999928,0.0
0.182796,0.225636,0.999928,0.0
0.182796,0.208686,0.999928,0.0
0.172043,0.131356,0.999928,0.0
0.172043,0.103814,0.999928,0.0
0.172043,0.150424,0.999928,0.0
0.172043,0.151483,0.999928,0.0
0.172043,0.185381,0.999928,0.0
0.172043,0.125,0.999928,0.0
0.172043,0.15572,0.999928,0.0
0.16129,0.273305,0.996268,0.0
0.172043,0.168432,0.999928,0.0
0.16129,0.166314,0.998995,0.0
0.16129,0.161017,0.999928,0.0
0.16129,0.184322,0.992177,0.0
0.16129,0.34428,0.996483,0.0
0.16129,0.189619,0.98378,0.0
0.150538,0.1875,0.994043,0.0
0.150538,0.20339,0.975382,0.0
0.150538,0.240466,0.951841,0.0
0.150538,0.157839,0.973516,0.0
0.150538,0.151483,0.975813,0.0
0.150538,0.112288,0.948468,0.0
0.150538,0.201271,0.962104,0.0
0.139785,0.166314,0.928013,0.0
0.139785,0.167373,0.940501,0.0
0.139785,0.216102,0.921984,0.0
0.139785,0.151483,0.936482,0.0
0.150538,0.097458,0.925859,0.0
0.139785,0.129237,0.924209,0.0
0.139785,0.127119,0.902246,0.0
0.139785,0.150424,0.929879,0.0
0.139785,0.176907,0.876624,0.0
0.139785,0.108051,0.910716,0.0
0.129032,0.097458,0.875332,0.0
0.129032,0.083686,0.903395,0.0
0.139785,0.10911,0.854877,0.0
0.129032,0.090042,0.893131,0.0
0.129032,0.121822,0.833991,0.0
0.11828,0.081568,0.885954,0.0
0.129032,0.113347,0.814541,0.0
0.129032,0.144068,0.884949,0.0
0.11828,0.100636,0.807794,0.0
0.11828,0.108051,0.881289,0.0
0.11828,0.097458,0.801191,0.0
0.11828,0.099576,0.884806,0.0
0.11828,0.114407,0.802196,0.0
0.11828,0.088983,0.858824,0.0
0.11828,0.110169,0.839661,0.0
0.11828,0.126059,0.867293,0.0
0.11828,0.063559,0.846049,0.0
0.11828,0.07839,0.862772,0.0
0.11828,0.100636,0.839805,0.0
0.129032,0.063559,0.999928,0.0
0.11828,0.113347,0.999928,0.0
0.11828,0.084746,0.999928,0.0
0.11828,0.134534,0.999928,0.0
0.11828,0.115466,0.999928,0.0
0.11828,0.118644,0.999928,0.0
0.107527,0.067797,0.999928,0.0
0.11828,0.052966,0.999928,0.0
0.107527,0.048729,0.999928,0.0
0.107527,0.077331,0.999928,0.0
0.107527,0.077331,0.999928,0.0
0.107527,0.072034,0.999928,0.0
0.11828,0.068856,0.999928,0.0
0.11828,0.0625,0.999928,0.0
0.107527,0.059322,0.999928,0.0
0.107527,0.103814,0.999928,0.0
0.11828,0.096398,0.999928,0.0
0.11828,0.161017,0.99677,0.0
0.107527,0.091102,0.999928,0.0
0.107527,0.103814,0.999928,0.0
0.11828,0.064619,0.999928,0.0
0.107527,0.054025,0.999928,0.0
0.107527,0.072034,0.999928,0.0
0.096774,0.176907,0.999928,0.0
0.107527,0.145127,0.999928,0.0
0.107527,0.09428,0.999928,0.0
0.107527,0.087924,0.999928,0.0
0.107527,0.043432,0.999928,0.0
0.107527,0.073093,0.999928,0.0
0.107527,0.129237,0.999928,0.0
0.107527,0.091102,0.999928,0.0
0.107527,0.050847,0.999928,0.0
0.107527,0.09428,0.999928,0.0
0.107527,0.067797,0.999928,0.0
0.107527,0.092161,0.999928,0.0
0.107527,0.088983,0.999928,0.0
0.107527,0.085805,0.999928,0.0
0.107527,0.064619,0.999928,0.0
0.107527,0.056144,0.998852,0.0
0.107527,0.073093,0.999928,0.0
0.107527,0.075212,0.999928,0.0
0.107527,0.067797,0.990813,0.0
0.096774,0.09322,0.980622,0.0
0.107527,0.083686,0.992823,0.0
0.096774,0.097458,0.93842,0.0
0.107527,0.090042,0.990167,0.0
0.107527,0.141949,0.935333,0.0
0.096774,0.080508,0.999856,0.0
0.107527,0.076271,0.939424,0.0
0.096774,0.119703,0.966482,0.0
0.107527,0.166314,0.937487,0.0
0.096774,0.096398,0.940286,0.0
0.107527,0.090042,0.941865,0.0
0.096774,0.087924,0.917247,0.0
0.096774,0.048729,0.948396,0.0
0.096774,0.048729,0.889112,0.0
0.107527,0.082627,0.964473,0.0
0.107527,0.088983,0.903897,0.0
0.096774,0.10911,0.963755,0.0
0.096774,0.09322,0.916816,0.0
0.096774,0.077331,0.965765,0.0
0.096774,0.066737,0.864494,0.0
0.096774,0.065678,0.937128,0.0
0.096774,0.059322,0.841456,0.0
0.096774,0.055085,0.913228,0.0
0.096774,0.083686,0.853657,0.0
0.086022,0.066737,0.905763,0.0
0.096774,0.060381,0.837365,0.0
0.096774,0.067797,0.907916,0.0
0.096774,0.072034,0.841097,0.0
0.086022,0.150424,0.901529,0.0
0.096774,0.137712,0.87038,0.0
0.096774,0.115466,0.897007,0.0
0.086022,0.099576,0.882079,0.0
0.096774,0.086864,0.886457,0.0
0.096774,0.069915,0.870164,0.0
0.096774,0.068856,0.90318,0.0
0.096774,0.165254,0.867365,0.0
0.096774,0.091102,0.920118,0.0
0.086022,0.067797,0.838656,0.0
0.096774,0.042373,0.922845,0.0
0.096774,0.049788,0.859327,0.0
0.096774,0.054025,0.893706,0.0
0.096774,0.097458,0.867509,0.0
0.086022,0.108051,0.905692,0.0
0.086022,0.059322,0.872963,0.0
0.086022,0.083686,0.889973,0.0
0.086022,0.102754,0.855738,0.0
0.096774,0.087924,0.885452,0.0
0.086022,0.129237,0.795665,0.0
0.096774,0.063559,0.873035,0.0
0.096774,0.043432,0.789349,0.0
0.086022,0.038136,0.863202,0.0
0.096774,0.055085,0.783105,0.0
0.086022,0.068856,0.999928,0.0
0.086022,0.084746,0.999928,0.0
0.086022,0.119703,0.999928,0.0
0.096774,0.133475,0.999928,0.0
0.086022,0.079449,0.999928,0.0
0.096774,0.067797,0.999928,0.0
0.086022,0.037076,0.999928,0.0
0.086022,0.04661,0.999928,0.0
0.086022,0.080508,0.999928,0.0
0.086022,0.120763,0.999928,0.0
0.086022,0.083686,0.999928,0.0
0.086022,0.073093,0.999928,0.0
0.086022,0.106992,0.999928,0.0
0.086022,0.095339,0.999928,0.0
0.086022,0.09322,0.999928,0.0
0.096774,0.172669,0.999928,0.0
0.086022,0.086864,0.999928,0.0
0.086022,0.163136,0.999928,0.0
0.096774,0.153602,0.999928,0.0
0.086022,0.113347,0.982918,0.0
0.096774,0.136653,0.999928,0.0
0.086022,0.105932,0.97811,0.0
0.096774,0.088983,0.999928,0.0
0.086022,0.059322,0.973229,0.0
0.086022,0.067797,0.999928,0.0
0.096774,0.076271,0.952846,0.0
0.086022,0.127119,0.999928,0.0
0.086022,0.070975,0.935405,0.0
0.086022,0.058263,0.999928,0.0
0.086022,0.072034,0.953205,0.0
0.086022,0.054025,0.999928,0.0
0.086022,0.07839,0.937845,0.0
0.096774,0.086864,0.999928,0.0
0.096774,0.108051,0.934759,0.0
0.096774,0.04661,0.999928,0.0
0.096774,0.059322,0.936984,0.0
0.096774,0.073093,0.999928,0.0
0.086022,0.097458,0.894064,0.0
0.086022,0.051907,0.999928,0.0
0.086022,0.058263,0.897079,0.0
0.075269,0.113347,0.984138,0.0
0.086022,0.111229,0.918036,0.0
0.075269,0.083686,0.98098,0.0
0.086022,0.105932,0.948252,0.0
0.086022,0.069915,0.962463,0.0
0.075269,0.131356,0.923491,0.0
0.086022,0.096398,0.954712,0.0
0.075269,0.092161,0.908347,0.0
0.086022,0.076271,0.934113,0.0
0.086022,0.114407,0.887749,0.0
0.086022,0.103814,0.934257,0.0
0.086022,0.082627,0.8866,0.0
0.086022,0.069915,0.916888,0.0
0.086022,0.121822,0.892485,0.0
0.086022,0.048729,0.908634,0.0
0.086022,0.103814,0.909208,0.0
0.086022,0.052966,0.899447,0.0
0.075269,0.059322,0.942582,0.0
0.086022,0.075212,0.879136,0.0
0.086022,0.050847,0.914448,0.0
0.086022,0.14089,0.896433,0.0
0.075269,0.125,0.902892,0.0
0.086022,0.081568,0.928443,0.0
0.086022,0.082627,0.896864,0.0
0.075269,0.067797,0.907342,0.0
0.086022,0.103814,0.895141,0.0
0.075269,0.048729,0.871672,0.0
0.086022,0.088983,0.885236,0.0
0.075269,0.054025,0.891265,0.0
0.086022,0.081568,0.885021,0.0
0.075269,0.143008,0.887892,0.0
0.086022,0.131356,0.898299,0.0
0.086022,0.101695,0.893131,0.0
0.086022,0.208686,0.891337,0.0
0.086022,0.096398,0.887533,0.0
0.086022,0.067797,0.882294,0.0
0.096774,0.067797,0.874471,0.0
0.086022,0.065678,0.897222,0.0
0.086022,0.052966,0.873107,0.0
0.096774,0.118644,0.888825,0.0
0.086022,0.115466,0.845834,0.0
0.096774,0.068856,0.87038,0.0
0.086022,0.059322,0.832843,0.0
0.086022,0.050847,0.873107,0.0
0.075269,0.049788,0.831407,0.0
0.075269,0.137712,0.880284,0.0
0.086022,0.070975,0.821575,0.0
0.086022,0.102754,0.872892,0.0
0.086022,0.083686,0.819924,0.0
0.086022,0.037076,0.873897,0.0
0.086022,0.0625,0.812388,0.0
0.086022,0.033898,0.857532,0.0
0.086022,0.040254,0.804636,0.0
0.096774,0.051907,0.852796,0.0
0.086022,0.042373,0.999928,0.0
0.086022,0.055085,0.999928,0.0
0.086022,0.073093,0.998349,0.0
0.086022,0.080508,0.999928,0.0
0.086022,0.17161,0.999928,0.0
0.086022,0.079449,0.999928,0.0
0.086022,0.079449,0.98622,0.0
0.086022,0.059322,0.999928,0.0
0.086022,0.077331,0.999928,0.0
0.086022,0.090042,0.999928,0.0
0.086022,0.083686,0.999928,0.0
0.086022,0.048729,0.999928,0.0
0.086022,0.057203,0.999928,0.0
0.086022,0.050847,0.999928,0.0
0.075269,0.118644,0.984425,0.0
0.086022,0.111229,0.999928,0.0
0.086022,0.108051,0.991387,0.0
0.086022,0.067797,0.999928,0.0
0.075269,0.077331,0.970358,0.0
0.086022,0.054025,0.999928,0.0
0.086022,0.090042,0.961817,0.0
0.086022,0.10911,0.999928,0.0
0.086022,0.051907,0.999928,0.0
0.086022,0.044492,0.999928,0.0
0.086022,0.057203,0.999928,0.0
0.086022,0.060381,0.999928,0.0
0.086022,0.056144,0.973014,0.0
0.086022,0.047669,0.999928,0.0
0.086022,0.086864,0.968707,0.0
0.086022,0.143008,0.999928,0.0
0.086022,0.09428,0.949472,0.0
0.086022,0.110169,0.999928,0.0
0.086022,0.068856,0.945238,0.0
0.086022,0.072034,0.999928,0.0
0.086022,0.064619,0.96921,0.0
0.086022,0.131356,0.999928,0.0
0.086022,0.074153,0.952559,0.0
0.096774,0.084746,0.999928,0.0
0.086022,0.064619,0.961028,0.0
0.096774,0.033898,0.996627,0.0
0.096774,0.055085,0.935118,0.0
0.086022,0.060381,0.97811,0.0
0.086022,0.084746,0.905476,0.0
0.096774,0.101695,0.999928,0.0
0.086022,0.07839,0.889471,0.0
0.086022,0.073093,0.992177,0.0
0.096774,0.037076,0.878992,0.0
0.086022,0.059322,0.979904,0.0
0.096774,0.074153,0.871743,0.0
0.086022,0.072034,0.947822,0.0
0.086022,0.060381,0.902605,0.0
0.086022,0.065678,0.954568,0.0
0.086022,0.083686,0.89794,0.0
0.086022,0.100636,0.947965,0.0
0.086022,0.077331,0.898299,0.0
0.096774,0.081568,0.944233,0.0
0.096774,0.029661,0.868227,0.0
0.096774,0.083686,0.973444,0.0
0.096774,0.103814,0.880643,0.0
0.096774,0.081568,0.97976,0.0
0.096774,0.085805,0.855953,0.0
0.096774,0.076271,0.984641,0.0
0.096774,0.072034,0.839805,0.0
0.086022,0.0625,0.960525,0.0
0.096774,0.081568,0.914807,0.0
0.129032,0.148305,0.999928,0.0
0.11828,0.100636,0.957296,0.0
0.107527,0.098517,0.901385,0.0
0.107527,0.138771,0.911792,0.0
0.107527,0.085805,0.903754,0.0
0.107527,0.158898,0.899878,0.0
0.107527,0.099576,0.894208,0.0
0.107527,0.098517,0.914807,0.0
0.107527,0.077331,0.892988,0.0
0.107527,0.108051,0.93196,0.0
0.11828,0.076271,0.898873,0.0
0.11828,0.043432,0.916529,0.0
0.107527,0.084746,0.882653,0.0
0.107527,0.099576,0.892773,0.0
0.107527,0.121822,0.898514,0.0
0.107527,0.070975,0.878777,0.0
0.11828,0.087924,0.892557,0.0
0.107527,0.14089,0.89349,0.0
0.11828,0.127119,0.876624,0.0
0.107527,0.090042,0.875691,0.0
0.107527,0.147246,0.862054,0.0
0.11828,0.117585,0.887246,0.0
0.107527,0.118644,0.846121,0.0
0.107527,0.099576,0.864351,0.0
0.107527,0.120763,0.861767,0.0
0.11828,0.076271,0.850068,0.0
0.107527,0.045551,0.848633,0.0
0.11828,0.056144,0.859399,0.0
0.11828,0.181144,0.828967,0.0
0.107527,0.098517,0.999928,0.0
0.107527,0.10911,0.999928,0.0
0.107527,0.070975,0.999928,0.0
0.107527,0.070975,0.999928,0.0
0.107527,0.237288,0.999928,0.0
0.107527,0.129237,0.999928,0.0
0.107527,0.095339,0.999928,0.0
0.107527,0.095339,0.999928,0.0
0.107527,0.051907,0.999928,0.0
0.107527,0.045551,0.999928,0.0
0.11828,0.100636,0.999928,0.0
0.11828,0.092161,0.999928,0.0
0.107527,0.102754,0.999928,0.0
0.107527,0.141949,0.999928,0.0
0.107527,0.103814,0.999928,0.0
0.11828,0.080508,0.999928,0.0
0.107527,0.111229,0.999928,0.0
0.107527,0.097458,0.999928,0.0
0.107527,0.083686,0.999928,0.0
0.107527,0.068856,0.999928,0.0
0.107527,0.077331,0.999928,0.0
0.107527,0.049788,0.999928,0.0
0.11828,0.158898,0.999928,0.0
0.107527,0.137712,0.999928,0.0
0.107527,0.085805,0.999928,0.0
0.107527,0.086864,0.999928,0.0
0.107527,0.079449,0.999928,0.0
0.11828,0.072034,0.983277,0.0
0.107527,0.084746,0.999928,0.0
0.11828,0.105932,0.979904,0.0
0.107527,0.070975,0.997703,0.0
0.107527,0.106992,0.961674,0.0
0.107527,0.082627,0.999928,0.0
0.107527,0.211864,0.954066,0.0
0.107527,0.162076,0.999928,0.0
0.107527,0.080508,0.949472,0.0
0.107527,0.131356,0.999928,0.0
0.107527,0.167373,0.944161,0.0
0.107527,0.175847,0.999928,0.0
0.107527,0.125,0.935046,0.0
0.107527,0.080508,0.995335,0.0
0.107527,0.091102,0.916098,0.0
0.107527,0.084746,0.999928,0.0
0.107527,0.113347,0.908491,0.0
0.107527,0.097458,0.999928,0.0
0.107527,0.088983,0.894782,0.0
0.107527,0.070975,0.991531,0.0
0.107527,0.059322,0.858896,0.0
0.107527,0.075212,0.970789,0.0
0.107527,0.088983,0.844972,0.0
0.107527,0.092161,0.981483,0.0
0.107527,0.080508,0.852652,0.0
0.107527,0.123941,0.971363,0.0
0.107527,0.117585,0.843035,0.0
0.107527,0.136653,0.955286,0.0
0.107527,0.067797,0.84368,0.0
0.107527,0.082627,0.929807,0.0
0.107527,0.097458,0.879495,0.0
0.107527,0.119703,0.932606,0.0
0.107527,0.15572,0.878992,0.0
0.107527,0.091102,0.92263,0.0
0.107527,0.063559,0.886313,0.0
0.107527,0.058263,0.917534,0.0
0.107527,0.076271,0.858753,0.0
0.107527,0.076271,0.935979,0.0
0.107527,0.066737,0.84648,0.0
0.107527,0.072034,0.926434,0.0
0.107527,0.206568,0.85782,0.0
0.107527,0.128178,0.950621,0.0
0.107527,0.092161,0.836934,0.0
0.107527,0.077331,0.941578,0.0
0.107527,0.120763,0.828608,0.0
0.107527,0.119703,0.937056,0.0
0.107527,0.163136,0.829972,0.0
0.107527,0.104873,0.927223,0.0
0.107527,0.076271,0.807005,0.0
0.107527,0.072034,0.92062,0.0
0.107527,0.082627,0.800474,0.0
0.096774,0.117585,0.930812,0.0
0.096774,0.098517,0.76954,0.0
0.096774,0.052966,0.885739,0.0
0.096774,0.048729,0.789923,0.0
0.096774,0.0625,0.897868,0.0
0.096774,0.114407,0.78978,0.0
0.096774,0.072034,0.887677,0.0
0.107527,0.074153,0.815618,0.0
0.129032,0.116525,0.888107,0.0
0.129032,0.076271,0.85215,0.0
0.11828,0.076271,0.862844,0.0
0.11828,0.090042,0.828895,0.0
0.11828,0.106992,0.877844,0.0
0.11828,0.086864,0.818776,0.0
0.11828,0.064619,0.864423,0.0
0.129032,0.120763,0.804349,0.0
0.11828,0.072034,0.999928,0.0
0.129032,0.092161,0.999928,0.0
0.11828,0.059322,0.999928,0.0
0.11828,0.127119,0.999928,0.0
0.11828,0.110169,0.999928,0.0
0.11828,0.092161,0.999928,0.0
0.11828,0.086864,0.999928,0.0
0.11828,0.086864,0.999928,0.0
0.11828,0.129237,0.999928,0.0
0.11828,0.120763,0.999928,0.0
0.11828,0.099576,0.999928,0.0
0.11828,0.066737,0.999928,0.0
0.11828,0.115466,0.999928,0.0
0.11828,0.154661,0.999928,0.0
0.11828,0.126059,0.999928,0.0
0.11828,0.085805,0.999928,0.0
0.107527,0.086864,0.999928,0.0
0.11828,0.130297,0.999928,0.0
0.11828,0.159958,0.999928,0.0
0.11828,0.101695,0.999928,0.0
0.11828,0.07839,0.999928,0.0
0.107527,0.103814,0.999928,0.0
0.11828,0.110169,0.999928,0.0
0.107527,0.091102,0.999928,0.0
0.11828,0.149364,0.999928,0.0
0.11828,0.125,0.999928,0.0
0.107527,0.095339,0.999928,0.0
0.11828,0.097458,0.999928,0.0
0.107527,0.096398,0.974377,0.0
0.107527,0.065678,0.999928,0.0
0.11828,0.074153,0.940357,0.0
0.107527,0.056144,0.999928,0.0
0.107527,0.067797,0.952415,0.0
0.107527,0.060381,0.998277,0.0
0.107527,0.052966,0.952128,0.0
0.107527,0.075212,0.991962,0.0
0.107527,0.075212,0.967344,0.0
0.107527,0.103814,0.998349,0.0
0.107527,0.081568,0.996627,0.0
0.107527,0.083686,0.999928,0.0
0.107527,0.148305,0.951267,0.0
0.107527,0.131356,0.999928,0.0
0.107527,0.111229,0.91696,0.0
0.11828,0.065678,0.994258,0.0
0.11828,0.069915,0.900811,0.0
0.11828,0.21822,0.997919,0.0
0.11828,0.158898,0.895787,0.0
0.107527,0.101695,0.974664,0.0
0.107527,0.100636,0.891337,0.0
0.107527,0.146186,0.977894,0.0
0.107527,0.108051,0.895643,0.0
0.107527,0.153602,0.988732,0.0
0.11828,0.070975,0.902246,0.0
0.107527,0.072034,0.95543,0.0
0.107527,0.07839,0.87203,0.0
0.107527,0.052966,0.944161,0.0
0.107527,0.091102,0.855164,0.0
0.107527,0.136653,0.940788,0.0
0.107527,0.175847,0.84081,0.0
0.107527,0.134534,0.959018,0.0
0.107527,0.137712,0.836288,0.0
0.107527,0.106992,0.960023,0.0
0.107527,0.069915,0.812603,0.0
0.11828,0.074153,0.958229,0.0
0.11828,0.079449,0.827819,0.0
0.107527,0.114407,0.932391,0.0
0.11828,0.090042,0.802483,0.0
0.11828,0.084746,0.944879,0.0
0.107527,0.134534,0.825666,0.0
0.11828,0.139831,0.935908,0.0
0.11828,0.084746,0.834278,0.0
0.11828,0.09322,0.938778,0.0
0.11828,0.150424,0.832484,0.0
0.107527,0.114407,0.945597,0.0
0.107527,0.168432,0.82057,0.0
0.107527,0.091102,0.914304,0.0
0.107527,0.086864,0.832053,0.0
0.11828,0.111229,0.915381,0.0
0.11828,0.175847,0.82423,0.0
0.11828,0.106992,0.913515,0.0
0.11828,0.069915,0.832699,0.0
0.11828,0.07839,0.880284,0.0
0.107527,0.054025,0.830403,0.0
0.11828,0.049788,0.857963,0.0
0.11828,0.102754,0.801407,0.0
0.107527,0.098517,0.851288,0.0
0.11828,0.09322,0.800617,0.0
0.107527,0.087924,0.860906,0.0
0.107527,0.079449,0.797459,0.0
0.107527,0.073093,0.863848,0.0
0.107527,0.100636,0.787698,0.0
0.107527,0.074153,0.868227,0.0
0.11828,0.108051,0.782459,0.0
0.11828,0.110169,0.853513,0.0
0.11828,0.123941,0.999928,0.0
0.11828,0.100636,0.999928,0.0
0.11828,0.090042,0.999928,0.0
0.11828,0.060381,0.999928,0.0
0.11828,0.079449,0.999928,0.0
0.11828,0.077331,0.999928,0.0
0.11828,0.067797,0.999928,0.0
0.107527,0.036017,0.999928,0.0
0.107527,0.110169,0.999928,0.0
0.107527,0.087924,0.999928,0.0
0.107527,0.067797,0.986507,0.0
0.107527,0.070975,0.999928,0.0
0.107527,0.118644,0.999928,0.0
0.107527,0.077331,0.999928,0.0
0.107527,0.100636,0.999928,0.0
0.107527,0.085805,0.999928,0.0
0.107527,0.066737,0.999928,0.0
0.11828,0.056144,0.999928,0.0
0.11828,0.105932,0.999928,0.0
0.11828,0.082627,0.999928,0.0
0.107527,0.064619,0.999928,0.0
0.107527,0.060381,0.999928,0.0
0.11828,0.041314,0.999928,0.0
0.11828,0.137712,0.999928,0.0
0.11828,0.091102,0.999928,0.0
0.107527,0.146186,0.999928,0.0
0.11828,0.168432,0.999928,0.0
0.107527,0.167373,0.999928,0.0
0.107527,0.088983,0.999928,0.0
0.11828,0.119703,0.999928,0.0
0.11828,0.112288,0.982416,0.0
0.107527,0.070975,0.999928,0.0
0.107527,0.0625,0.960956,0.0
0.11828,0.051907,0.999928,0.0
0.11828,0.047669,0.98665,0.0
0.107527,0.067797,0.999928,0.0
0.107527,0.024364,0.969353,0.0
0.107527,0.086864,0.97244,0.0
0.107527,0.074153,0.977464,0.0
0.107527,0.0625,0.976459,0.0
0.107527,0.110169,0.986579,0.0
0.107527,0.081568,0.960454,0.0
0.107527,0.070975,0.98665,0.0
0.107527,0.068856,0.948396,0.0
0.107527,0.177966,0.989808,0.0
0.107527,0.167373,0.94086,0.0
0.107527,0.111229,0.985143,0.0
0.107527,0.116525,0.97976,0.0
0.107527,0.07839,0.943802,0.0
0.107527,0.075212,0.985933,0.0
0.107527,0.063559,0.932104,0.0
0.107527,0.060381,0.989665,0.0
0.107527,0.073093,0.914735,0.0
0.107527,0.118644,0.980837,0.0
0.107527,0.103814,0.917319,0.0
0.107527,0.083686,0.95342,0.0
0.107527,0.059322,0.911792,0.0
0.107527,0.115466,0.953635,0.0
0.107527,0.134534,0.906122,0.0
0.107527,0.118644,0.951123,0.0
0.096774,0.085805,0.898658,0.0
0.107527,0.086864,0.972224,0.0
0.096774,0.072034,0.859686,0.0
0.096774,0.072034,0.973947,0.0
0.096774,0.049788,0.840164,0.0
0.096774,0.056144,0.939783,0.0
0.096774,0.100636,0.808727,0.0
0.096774,0.126059,0.923778,0.0
0.107527,0.098517,0.833489,0.0
0.096774,0.117585,0.923706,0.0
0.096774,0.216102,0.847054,0.0
0.096774,0.162076,0.915094,0.0
0.096774,0.113347,0.84368,0.0
0.096774,0.102754,0.92263,0.0
0.096774,0.091102,0.848848,0.0
0.096774,0.150424,0.938276,0.0
0.096774,0.09322,0.842891,0.0
0.096774,0.118644,0.939568,0.0
0.107527,0.113347,0.86514,0.0
0.096774,0.118644,0.889471,0.0
0.096774,0.098517,0.854231,0.0
0.096774,0.090042,0.888897,0.0
0.107527,0.126059,0.865786,0.0
0.096774,0.084746,0.883083,0.0
0.096774,0.097458,0.831407,0.0
0.096774,0.067797,0.883873,0.0
0.086022,0.105932,0.859901,0.0
0.096774,0.073093,0.884375,0.0
0.096774,0.112288,0.857604,0.0
0.096774,0.076271,0.897438,0.0
0.096774,0.085805,0.854805,0.0
0.096774,0.054025,0.893993,0.0
0.096774,0.135593,0.845044,0.0
0.096774,0.092161,0.880069,0.0
0.096774,0.138771,0.999928,0.0
0.096774,0.097458,0.999928,0.0
0.096774,0.120763,0.999928,0.0
0.086022,0.119703,0.999928,0.0
0.096774,0.086864,0.999928,0.0
0.096774,0.09428,0.999928,0.0
0.086022,0.081568,0.999928,0.0
0.096774,0.064619,0.999928,0.0
0.096774,0.113347,0.999928,0.0
